"Year","Game","Count","Conf.Game","Week","Team","Conference","Tm.HAN","Tm.FU","Tm.Cover","Tm.OU","Field25","Opp","Opp.Conference","Opp.HAN","Opp.FU","Opp.Cover","Opp.OU","OT","Thursday","TOP.VERIFICATION","OU.Total","Tm.Points","Tm.Spread","Tm.Passes","Tm.Pass.Yards","Tm.YPPA","Tm.Rush.Attempts","Tm.Rush.Yards","Tm.YPRA","Tm.Total.Plays","Tm.Total.Yards","Tm.YPP","Tm.TO","Tm.Pen.Yards","Tm.TOP","Opp.Points","Opp.Spread","Opp.Passes","Opp.Pass.Yards","Opp.YPPA","Opp.Rush.Attempts","Opp.Rush.Yards","Opp.YPRA","Opp.Total.Plays","Opp.Total.Yards","Opp.YPP","Opp.TO","Opp.Pen.Yards","Opp.TOP","Victory","Pts.Diff","TO.Diff","Victory.1","Pts.Diff.1","Opp.Off.Points","Opp.Off.Spread","Opp.Off.Passes","Opp.Off.Pass.Yards","Opp.Off.YPPA","Opp.Off.Rush.Attempts","Opp.Off.Rush.Yards","Opp.Off.YPRA","Opp.Off.Total.Plays","Opp.Off.Total.Yards","Opp.Off.YPP","Opp.Off.TO","Opp.Off.Pen.Yards","Opp.Off.TOP","Opp.Def.Points","Opp.Def.Spread","Opp.Def.Passes","Opp.Def.Pass.Yards","Opp.Def.YPPA","Opp.Def.Rush.Attempts","Opp.Def.Rush.Yards","Opp.Def.YPRA","Opp.Def.Total.Plays","Opp.Def.Total.Yards","Opp.Def.YPP","Opp.Def.TO","Opp.Def.Pen.Yards","Opp.Def.TOP","Opp.Victory","Opp.Pts.Diff","Opp.TO.Diff","offense.points.dif","defense.points.dif","offense.YPPA.dif","defense.YPPA.dif","offense.YPRA.dif","defense.YPRA.dif","offense.Pass.Yards.dif","defense.Pass.Yards.dif","offense.Rush.Yards.dif","defense.Rush.Yards.dif","TO.Diff.dif","Victory.dif","offense.Total.Plays.dif","defense.Total.Plays.dif","offense.Total.Yards.dif","defense.Total.Yards.dif","Home.Binary","original.order","matchup.num","Class_Points","recruit_lag1","recruit_lag2","recruit_lag3","recruit_lag4","recruit_2avg","recruit_3avg","recruit_4avg","home.ind","away.ind","field.status","game.id"
2013,353,1,"Y",8,"Illinois","Big 10","H","U","N","O",NA,"Wisconsin","Big 10","A","F","Y","O","N","N",3600,NA,34.5,60.5,31.75,248,7.735,41.5,207.5,4.985,73.25,455.5,6.19,1.25,39.25,1937.25,26,60.5,28,232.75,8.1825,43.25,227.75,5.1425,71.25,460.5,6.325,1,63.25,1662.75,0.5,8.5,-0.25,0,-24,35,60.8,26.4,221.8,8.594,40.4,280.4,6.738,66.8,502.2,7.554,1.4,39,1958.8,15.8,60.8,36.2,198.8,5.47,32,99.4,2.916,68.2,298.2,4.258,1.2,31.6,1641.2,0.6,19.2,-0.2,18.7,-9,2.265,-0.4115,2.069,-1.5955,49.2,10.95,108.1,-52.65,-0.05,-0.1,5.05,4.45,157.3,-41.7,1,1936,1556,177.6,159.74,183.66,166.62,203.37,171.7,170.0066667,178.3475,1,0,1,"2013353"
2013,387,1,"Y",9,"Illinois","Big 10","H","U","N","U",NA,"Michigan State","Big 10","A","F","Y","U","N","N",3600,NA,34,51.2,32.2,262.2,8.064,39,180.4,4.484,71.2,442.6,6.194,1.4,40.4,1858.2,32,51.2,26.6,224,8.346,43.8,240,5.37,70.4,464,6.486,0.8,69.2,1741.8,0.4,2,-0.6,0,-39,23.66666667,36.33333333,33,161.5,4.833333333,40,171,4.226666667,73,332.5,4.525,1.166666667,78,2002.166667,13,36.33333333,37.66666667,176.8333333,4.648333333,28.5,59.83333333,2.03,66.16666667,236.6666667,3.57,1.833333333,55.83333333,1597.833333,0.833333333,10.66666667,0.666666667,21,8.333333333,3.415666667,3.512666667,2.454,1.143333333,85.36666667,62.5,120.5666667,69,-1.266666667,-0.433333333,5.033333333,-2.6,205.9333333,131.5,1,1937,1557,177.6,159.74,183.66,166.62,203.37,171.7,170.0066667,178.3475,1,0,1,"2013387"
2013,423,1,"Y",10,"Illinois","Big 10","A","U","Y","U",NA,"Penn State","Big 10","H","F","N","U","Y","N",3600,NA,28.83333333,58.5,30.33333333,235.6666667,7.536666667,36,154.5,3.935,66.33333333,390.1666667,5.67,1.5,44.66666667,1757.5,33.66666667,58.5,24.83333333,221.3333333,9.121666667,45.66666667,244.8333333,5.29,70.5,466.1666667,6.525,0.833333333,63.33333333,1842.5,0.333333333,-4.833333333,-0.666666667,0,-7,30.57142857,48,38,277,7.475714286,41,151.8571429,3.662857143,79,428.8571429,5.531428571,2.285714286,30.42857143,1755.142857,29.28571429,48,31.71428571,226.7142857,7.35,40,159.1428571,3.738571429,71.71428571,385.8571429,5.294285714,1.285714286,53.14285714,1844.857143,0.571428571,1.285714286,-1,-0.452380952,3.095238095,0.186666667,1.645952381,0.196428571,1.627142857,8.952380952,-55.66666667,-4.642857143,92.97619048,0.333333333,-0.238095238,-5.380952381,-8.5,4.30952381,37.30952381,0,1938,1558,177.6,159.74,183.66,166.62,203.37,171.7,170.0066667,178.3475,0,1,-1,"2013423"
2013,485,1,"Y",11,"Illinois","Big 10","A","U","N","O",NA,"Indiana","Big 10","H","F","Y","O","N","N",3600,NA,27.14285714,51.71428571,33.42857143,247.8571429,7.341428571,34.28571429,145.2857143,3.908571429,67.71428571,393.1428571,5.632857143,1.571428571,48.42857143,1721.857143,32.28571429,51.71428571,25.85714286,224,8.89,46,245.5714286,5.278571429,71.85714286,469.5714286,6.468571429,0.857142857,67.85714286,1878.142857,0.285714286,-5.142857143,-0.714285714,0,-17,37.57142857,43.85714286,41.28571429,335.5714286,8.452857143,34,159,4.567142857,75.28571429,494.5714286,6.58,1.571428571,46.57142857,1385.714286,38.14285714,43.85714286,34.85714286,298.5714286,10.06428571,49.57142857,237.7142857,4.568571429,84.42857143,536.2857143,6.408571429,1.571428571,39.85714286,2214.285714,0.285714286,-0.571428571,0,-11,-5.285714286,-2.722857143,0.437142857,-0.66,0.711428571,-50.71428571,-111.5714286,-92.42857143,86.57142857,-0.714285714,0,-16.71428571,-3.428571429,-143.1428571,-25,0,1939,1559,177.6,159.74,183.66,166.62,203.37,171.7,170.0066667,178.3475,0,1,-1,"2013485"
2013,515,1,"Y",12,"Illinois","PAC 12","H","U","Y","O",NA,"Ohio State","Big 10","A","F","N","O","N","N",3600,NA,28.125,57.5,36.5,273.125,7.39375,34.25,147.375,4.015,70.75,420.5,5.76,1.5,51.125,1768.625,34.75,57.5,26.125,230.875,9.02375,45.625,261.25,5.6975,71.75,492.125,6.80375,1,66.25,1831.375,0.25,-6.625,-0.5,0,-25,44.75,49.25,28.125,231.625,8.2725,46.75,290.25,6.2275,74.875,521.875,6.93875,1,49.625,1960,19.125,49.25,36,247.625,6.88,32.875,93,2.86,68.875,340.625,4.88125,2,37.625,1640,1,25.625,1,9,-10,0.51375,0.75125,1.155,-0.53,25.5,-0.75,54.375,-29,-1.5,-0.75,1.875,-3.125,79.875,-29.75,1,1940,1560,177.6,159.74,183.66,166.62,203.37,171.7,170.0066667,178.3475,1,0,1,"2013515"
2013,571,1,"Y",13,"Illinois","Big 10","A","F","N","U",NA,"Purdue","Big 10","H","U","Y","U","N","N",3600,NA,28.88888889,57.55555556,38,274.7777778,7.212222222,34.66666667,145.6666667,3.954444444,72.66666667,420.4444444,5.65,1.555555556,50.77777778,1779.333333,37.55555556,57.55555556,26.55555556,221.8888889,8.576666667,45.22222222,281.2222222,6.231111111,71.77777778,503.1111111,6.96,1,64.33333333,1820.666667,0.222222222,-8.666666667,-0.555555556,1,4,11.88888889,31.77777778,36,199.1111111,5.437777778,25.33333333,57.77777778,2.24,61.33333333,256.8888889,4.081111111,2.333333333,41.33333333,1601.666667,40.66666667,31.77777778,26.77777778,210,7.877777778,46.22222222,251.3333333,5.398888889,73,461.3333333,6.328888889,1.444444444,30.55555556,1998.333333,0,-28.77777778,-0.888888889,-11.77777778,25.66666667,-0.665555556,3.138888889,-1.444444444,3.991111111,64.77777778,22.77777778,-105.6666667,223.4444444,0.333333333,0.222222222,-0.333333333,10.44444444,-40.88888889,246.2222222,0,1941,1561,177.6,159.74,183.66,166.62,203.37,171.7,170.0066667,178.3475,0,1,-1,"2013571"
2013,649,1,"Y",14,"Northwestern","Big 10","A","F","N","O",NA,"Illinois","Big 10","H","U","Y","O","N","N",3600,NA,23.8,54.5,32,219,6.938,40.7,167.2,3.906,72.7,386.2,5.287,1.8,36.7,1727.1,27,54.5,35.4,249.5,7.477,42.2,171.6,4.017,77.6,421.1,5.453,1.9,38.2,1872.9,0.3,-3.2,0.1,1,3,28,61,37.3,273,7.32,34.9,143.4,3.891,72.2,416.4,5.644,1.8,47.2,1780.6,35.4,61,26.8,216,8.281,43.6,265.1,6.022,70.4,481.1,6.752,1,62.4,1819.4,0.3,-7.4,-0.8,-11.6,-1,-1.343,0.157,-2.116,0.126,3,-23.5,-97.9,28.2,0.9,0,2.3,5.4,-94.9,4.7,0,3731,1562,173.91,177.2,149.67,161.49,157.34,163.435,162.7866667,161.425,0,1,-1,"2013649"
2014,105,1,"N",3,"Illinois","Big 10","A","U","N","U",NA,"Washington","PAC 12","H","F","Y","U","N","N",3600,NA,42,48,50,456,9.12,35,64,1.83,85,520,6.12,3,69,2106,34,48,48,297,6.19,30,103,3.43,78,400,5.13,3,19,1494,1,8,0,0,-25,17,20,26,162,6.23,48,174,3.63,74,336,4.54,0,35,1549,16,20,43,207,4.81,54,217,4.02,97,424,4.37,0,36,2051,1,1,0,26,17,4.31,-0.04,-2.19,-0.2,249,135,-153,-71,0,0,-12,4,96,64,0,1943,1563,152.35,177.6,159.74,183.66,166.62,168.67,173.6666667,171.905,0,1,-1,"2014105"
2014,217,1,"Y",5,"Illinois","Big 10","A","U","N","P",NA,"Nebraska","Big 10","H","F","Y","P","N","N",3600,NA,34.33333333,22,40,333.6666667,8.313333333,29.33333333,118.3333333,4.236666667,69.33333333,452,6.543333333,2.333333333,66,1664,37.66666667,22,37.66666667,284,7.983333333,46.66666667,162.3333333,3.44,84.33333333,446.3333333,5.31,1.666666667,51.66666667,1936,0.666666667,-3.333333333,-0.666666667,0,-31,51.66666667,43.33333333,24,227,9.536666667,51,373.6666667,7.253333333,75,600.6666667,7.95,1,63.33333333,1958.333333,19,43.33333333,43.66666667,231.6666667,5.266666667,27,95.33333333,3.516666667,70.66666667,327,4.666666667,1,53,1641.666667,1,32.66666667,0,15.33333333,-14,3.046666667,-1.553333333,0.72,-3.813333333,102,57,23,-211.3333333,-0.666666667,-0.333333333,-1.333333333,9.333333333,125,-154.3333333,0,1945,1564,152.35,177.6,159.74,183.66,166.62,168.67,173.6666667,171.905,0,1,-1,"2014217"
2014,227,1,"Y",6,"Illinois","Big 10","H","F","N","O",NA,"Purdue","Big 10","A","U","Y","O","N","N",3600,NA,29.25,23.75,39.5,315.5,7.9525,28,108.25,3.99,67.5,423.75,6.275,2.5,62.75,1554,39.5,23.75,33.5,254.5,7.9625,52.5,236.25,4.215,86,490.75,5.6975,1.75,56.25,2046,0.5,-10.25,-0.75,0,-11,13.66666667,64.33333333,40.33333333,170,4.086666667,30,87.33333333,2.846666667,70.33333333,257.3333333,3.613333333,2.666666667,43,1640.333333,30.66666667,64.33333333,31,225.3333333,7.95,44,158.3333333,3.61,75,383.6666667,5.17,1,20.66666667,1959.666667,0,-17,-1.666666667,-1.416666667,25.83333333,0.0025,3.875833333,0.38,1.368333333,90.16666667,84.5,-50.08333333,148.9166667,0.916666667,0.5,-7.5,15.66666667,40.08333333,233.4166667,1,1946,1565,152.35,177.6,159.74,183.66,166.62,168.67,173.6666667,171.905,1,0,1,"2014227"
2014,279,1,"Y",7,"Illinois","Big 10","A","U","Y","O",NA,"Wisconsin","Big 10","H","F","N","O","N","N",3600,NA,28.8,20,42.2,342.4,8.06,27.4,99.6,3.712,69.6,442,6.34,2.4,54.2,1571.2,39.2,20,30.8,244,8.39,51,258.8,4.924,81.8,502.8,6.254,1.4,57.8,2028.8,0.4,-10.4,-1,0,-10,33.25,60,22.25,115,5.4875,48.25,372.5,7.61,70.5,487.5,6.795,2.5,41.25,2027,18.75,60,25.5,193,8.04,35.25,123.5,3.5225,60.75,316.5,5.33,1.25,49,1573,0.5,14.5,-1.25,10.05,5.95,0.02,2.9025,0.1895,-2.686,149.4,129,-23.9,-113.7,0.25,-0.1,8.85,11.3,125.5,15.3,0,1947,1566,152.35,177.6,159.74,183.66,166.62,168.67,173.6666667,171.905,0,1,-1,"2014279"
2014,384,1,"Y",9,"Minnesota","Big 10","A","F","N","U",NA,"Illinois","Big 10","H","U","Y","U","N","N",3600,NA,26.5,35.16666667,17.16666667,121.3333333,6.591666667,47.5,229.1666667,4.621666667,64.66666667,350.5,5.411666667,1.666666667,53.66666667,1899.833333,21.66666667,35.16666667,36.33333333,201.5,5.456666667,33.16666667,155.3333333,4.655,69.5,356.8333333,5.091666667,2.5,45.16666667,1700.166667,0.833333333,4.833333333,0.833333333,0,-4,28.66666667,23.66666667,39.16666667,307.8333333,7.655,29.33333333,108.5,3.746666667,68.5,416.3333333,6.045,2.166666667,53.5,1585.833333,39,23.66666667,28.66666667,219.5,7.89,50.33333333,282.5,5.525,79,502,6.488333333,1.166666667,57,2014.166667,0.333333333,-10.33333333,-1,-12.5,-7,-1.298333333,-2.198333333,-0.903333333,0.908333333,-98.16666667,-106.3333333,-53.33333333,46.83333333,1.833333333,0.5,-14.33333333,1,-151.5,-59.5,0,2997,1567,169.94,151.4,167.47,158.2,167.16,159.435,159.0233333,161.0575,0,1,-1,"2014384"
2014,463,1,"Y",10,"Ohio State","Big 10","H","F","Y","O",NA,"Illinois","Big 10","A","U","N","O","N","N",3600,NA,44.28571429,32,26.85714286,245.4285714,9.317142857,49.71428571,254,5.111428571,76.57142857,499.4285714,6.521428571,1.571428571,49.85714286,1957.285714,20.71428571,32,32.28571429,187.7142857,5.837142857,34,119.8571429,3.115714286,66.28571429,307.5714286,4.758571429,2.285714286,41.42857143,1642.714286,0.857142857,23.57142857,0.714285714,1,41,28.57142857,30.28571429,36.85714286,283.8571429,7.431428571,31,110.5714286,3.64,67.85714286,394.4285714,5.768571429,2,51,1629.428571,36.85714286,30.28571429,28.85714286,222.4285714,7.905714286,49,266.5714286,5.331428571,77.85714286,489,6.388571429,1.428571429,53.14285714,1970.571429,0.428571429,-8.285714286,-0.571428571,7.428571429,-7.857142857,1.411428571,-1.594285714,-0.22,-0.524285714,23,-96.14285714,-12.57142857,9.285714286,1.285714286,0.428571429,-1.285714286,-1.571428571,10.42857143,-86.85714286,1,3908,1568,296.06,303.27,281.68,278.08,233.61,292.475,287.6766667,274.16,1,0,1,"2014463"
2014,528,1,"Y",12,"Iowa","Big 10","A","F","Y","U",NA,"Illinois","Big 10","H","U","N","U","N","N",3600,NA,27.5,48.875,34.125,228.75,7.055,38.75,147.25,3.7625,72.875,376,5.14375,1.625,32.375,1855.75,23.5,48.875,27.625,155.125,5.815,40.125,170.625,4.11625,67.75,325.75,4.78625,1.375,53,1744.25,0.625,4,-0.25,1,16,26.75,32.125,35.625,265.5,7.13625,32.375,110,3.5,68,375.5,5.4875,2.25,50.875,1645.375,39.125,32.125,29.5,225.75,7.8325,48.375,270.25,5.50625,77.875,496,6.46375,1.375,53.5,1954.625,0.375,-12.375,-0.875,-11.625,-3.25,-0.7775,-1.32125,-1.74375,0.61625,3,-110.375,-123,60.625,0.625,0.25,-5,-0.25,-120,-49.75,0,2051,1569,168.33,169.95,197.75,208.64,193.59,183.85,192.1133333,192.4825,0,1,-1,"2014528"
2014,581,1,"Y",13,"Penn State","Big 10","A","F","N","U",NA,"Illinois","Big 10","H","U","Y","U","N","N",3600,NA,21.3,30.2,38.6,237.5,6.102,35.3,103.3,2.733,73.9,340.8,4.644,2.1,47.1,1925.4,16.2,30.2,31.8,182.5,5.86,33,83.1,2.354,64.8,265.6,4.132,2,62.9,1674.6,0.6,5.1,-0.1,0,-2,25.33333333,38.44444444,35.11111111,252.3333333,6.87,31.55555556,107.5555556,3.502222222,66.66666667,359.8888889,5.344444444,2,51.77777778,1624.111111,38.11111111,38.44444444,28.88888889,232.1111111,8.272222222,49.11111111,274,5.508888889,78,506.1111111,6.571111111,1.333333333,48.66666667,1975.888889,0.333333333,-12.77777778,-0.666666667,-16.81111111,-9.133333333,-2.170222222,-1.01,-2.775888889,-1.148222222,5.388888889,-69.83333333,-170.7,-24.45555556,0.566666667,0.266666667,-4.1,-1.866666667,-165.3111111,-94.28888889,0,4195,1570,222.38,195.03,189.29,201.4,249.19,192.16,195.24,208.7275,0,1,-1,"2014581"
2014,641,1,"Y",14,"Illinois","Big 10","A","U","Y","O",NA,"Northwestern","Big 10","H","F","N","O","N","N",3600,NA,24.4,43.5,35.8,248.6,6.695,31.1,103.6,3.404,66.9,352.2,5.22,1.8,49.6,1624.6,35.7,43.5,27.6,218.2,8.026,48.9,263.8,5.324,76.5,482,6.335,1.3,47.2,1975.4,0.4,-11.3,-0.5,1,14,21.9,52.2,38.8,226.3,5.819,40.7,131.9,3.098,79.5,358.2,4.46,1.6,43.9,1805,24.8,52.2,31.9,213.3,7.051,39.8,166.4,4.084,71.7,379.7,5.291,2.2,52.1,1795,0.4,-2.9,0.6,-0.4,13.8,-0.356,2.207,-0.68,2.226,35.3,-8.1,-62.8,131.9,-1.1,0,-4.8,-3,-27.5,123.8,0,1952,1571,152.35,177.6,159.74,183.66,166.62,168.67,173.6666667,171.905,0,1,-1,"2014641"
2014,697,1,"N",99,"Illinois","Big 10","N","U","N","U",NA,"Louisiana Tech","CUSA","N","F","Y","U","N","N",3600,NA,26.45454545,48,35.09090909,239.3636364,6.563636364,32.54545455,120.6363636,3.657272727,67.63636364,360,5.276363636,1.727272727,49.63636364,1665.727273,35.45454545,48,28.90909091,218.1818182,7.768181818,47.90909091,253.8181818,5.208181818,76.81818182,472,6.181818182,1.636363636,47.27272727,1934.272727,0.454545455,-9,-0.090909091,0,-17,39.45454545,60.36363636,34,253.3636364,7.404545455,35.63636364,156.7272727,4.204545455,69.63636364,410.0909091,5.875454545,1.636363636,37.36363636,1825.363636,24.36363636,60.36363636,36.90909091,234.9090909,6.43,36.09090909,121.6363636,3.181818182,73,356.5454545,4.866363636,3.090909091,64.45454545,1774.636364,0.727272727,15.09090909,1.454545455,2.090909091,-4,0.133636364,0.363636364,0.475454545,1.003636364,4.454545455,-35.18181818,-1,97.09090909,-1.545454545,-0.272727273,-5.363636364,7.181818182,3.454545455,61.90909091,0,1953,1572,152.35,177.6,159.74,183.66,166.62,168.67,173.6666667,171.905,0,0,0,"2014697"
2015,158,1,"N",4,"Illinois","Big 10","H","F","N","U",NA,"MTSU","CUSA","A","U","Y","U","N","N",3600,NA,14,92,38,172,4.53,45,227,5.04,83,399,4.81,1,75,2147,48,92,26,217,8.35,37,254,6.86,63,471,7.48,1,51,1453,0,-34,0,1,2,10,59,43,189,4.4,31,86,2.77,74,275,3.72,4,67,1624,37,59,43,312,7.26,39,220,5.64,82,532,6.49,2,40,1976,0,-27,-2,-23,38,-2.73,3.95,-0.6,4.09,-140,28,7,168,2,0,1,-11,-133,196,1,1954,1573,182.36,152.35,177.6,159.74,183.66,164.975,163.23,168.3375,1,0,1,"2015158"
2015,220,1,"Y",5,"Illinois","Big 10","H","U","Y","U",NA,"Nebraska","Big 10","A","F","N","U","N","N",3600,NA,20.5,70.5,43.5,205,4.695,42,183.5,4.315,85.5,388.5,4.555,0.5,65,1952.5,36.5,70.5,34.5,273.5,8.01,37,146,3.945,71.5,419.5,6.04,1,55,1647.5,0.5,-16,0.5,1,1,39,40,39.33333333,326.6666667,8.45,36,217.6666667,5.986666667,75.33333333,544.3333333,7.24,2,92,1973.333333,24.33333333,40,43,379.6666667,8.873333333,26.66666667,54,1.756666667,69.66666667,433.6666667,6.223333333,1.666666667,87,1626.666667,0.666666667,14.66666667,-0.333333333,-3.833333333,-2.5,-4.178333333,-0.44,2.558333333,-2.041666667,-174.6666667,-53.16666667,129.5,-71.66666667,0.833333333,-0.166666667,15.83333333,-3.833333333,-45.16666667,-124.8333333,1,1955,1574,182.36,152.35,177.6,159.74,183.66,164.975,163.23,168.3375,1,0,1,"2015220"
2015,255,1,"Y",6,"Iowa","Big 10","H","F","N","O",NA,"Illinois","Big 10","A","U","Y","O","N","N",3600,NA,32.5,61.25,27,207,7.84,39.25,179.75,4.47,66.25,386.75,5.795,1.5,44.5,1905.75,15.75,61.25,36.75,220.25,6.14,33.25,96.75,2.7425,70,317,4.5875,2.5,58,1694.25,1,16.75,1,1,9,18.33333333,63.33333333,44,220.3333333,4.99,38.66666667,166,4.24,82.66666667,386.3333333,4.69,0.333333333,55,1924.333333,28.66666667,63.33333333,33.33333333,217.3333333,6.47,36,159.6666667,4.463333333,69.33333333,377,5.523333333,1.333333333,50.66666667,1675.666667,0.666666667,-10.33333333,1,3.833333333,-2.583333333,1.37,1.15,0.006666667,-1.4975,-10.33333333,-0.083333333,20.08333333,-69.25,0,0.333333333,-3.083333333,-12.66666667,9.75,-69.33333333,1,2058,1575,168.52,168.33,169.95,197.75,208.64,169.14,178.6766667,186.1675,1,0,1,"2015255"
2015,383,1,"Y",8,"Wisconsin","Big 10","A","F","Y","U",NA,"Illinois","Big 10","H","U","N","U","N","N",3600,NA,26.28571429,41.85714286,35,251,7.525714286,37.14285714,154.5714286,3.892857143,72.14285714,405.5714286,5.658571429,1,61.42857143,1993.857143,10.85714286,41.85714286,29.57142857,168.5714286,5.621428571,31.14285714,103.7142857,2.911428571,60.71428571,272.2857143,4.437142857,1.285714286,79.85714286,1606.142857,0.714285714,15.42857143,0.285714286,1,11,18.75,49,43.75,244.5,5.585,35,136,3.66,78.75,380.5,4.8725,0.75,52.5,1805.5,28.75,49,32.75,213,6.465,39.75,189.25,4.71,72.5,402.25,5.6,1,58,1794.5,0.5,-10,0.25,-2.464285714,-7.892857143,1.060714286,0.036428571,-0.817142857,-0.748571429,38,-75.92857143,-34.67857143,-32.28571429,0.035714286,0.214285714,-0.357142857,-18.03571429,3.321428571,-108.2142857,0,6306,1576,190.29,204.85,191.24,157.55,184.53,198.045,184.5466667,184.5425,0,1,-1,"2015383"
2015,427,1,"Y",9,"Penn State","Big 10","H","F","Y","U",NA,"Illinois","Big 10","A","U","N","U","N","N",3600,NA,26,50.57142857,26.28571429,207.7142857,7.98,35.85714286,158.1428571,4.245714286,62.14285714,365.8571429,5.89,1,41.85714286,1775.571429,18.14285714,50.57142857,26.71428571,160.4285714,9.634285714,40.71428571,158.4285714,3.551428571,67.42857143,318.8571429,4.71,2.285714286,57.57142857,1824.428571,0.857142857,7.857142857,1.285714286,1,39,17.6,53.4,43.6,251.2,5.762,30.6,119.8,3.774,74.2,371,5.088,1,52,1682.6,27.8,53.4,34.2,226.6,6.578,39.8,179,4.458,74,405.6,5.528,1.2,55.4,1917.4,0.4,-10.2,0.2,-1.8,0.542857143,1.402,3.872285714,-0.212285714,-0.222571429,-18.88571429,-90.77142857,-20.85714286,38.62857143,1.085714286,0.457142857,-11.85714286,-6.771428571,-39.74285714,-52.14285714,1,4204,1577,250.22,222.38,195.03,189.29,201.4,208.705,202.2333333,202.025,1,0,1,"2015427"
2015,482,1,"Y",10,"Purdue","Big 10","H","U","N","O",NA,"Illinois","Big 10","A","F","Y","O","N","N",3600,NA,24.66666667,61.66666667,37.33333333,203.8333333,5.4,32.16666667,115.3333333,3.573333333,69.5,319.1666667,4.521666667,2,52.66666667,1535,36.66666667,61.66666667,34.83333333,264.1666667,7.398333333,41.66666667,190.1666667,4.353333333,76.5,454.3333333,5.953333333,1.666666667,66,2065,0.166666667,-12,-0.333333333,0,-34,14.66666667,56.16666667,43.66666667,231,5.293333333,30,106,3.373333333,73.66666667,337,4.631666667,1,53.33333333,1665.166667,29.66666667,56.16666667,34,235.5,6.895,39.33333333,169.1666667,4.255,73.33333333,404.6666667,5.558333333,1.333333333,50.33333333,1934.833333,0.333333333,-15,0.333333333,-5,22,-1.495,2.105,-0.681666667,0.98,-31.66666667,33.16666667,-53.83333333,84.16666667,-0.666666667,-0.166666667,-3.833333333,2.833333333,-85.5,117.3333333,1,4309,1578,164.54,157.42,159.12,184.57,129.39,158.27,167.0366667,157.625,1,0,1,"2015482"
2015,517,1,"Y",11,"Ohio State","Big 10","A","F","Y","U",NA,"Illinois","Big 10","H","U","N","U","N","N",3600,NA,37.33333333,41.66666667,26.33333333,214.1111111,8.341111111,42.33333333,240.6666667,5.842222222,68.66666667,454.7777778,6.757777778,1.666666667,56.88888889,1751.333333,15,41.66666667,29.22222222,163.8888889,5.814444444,39.44444444,138.6666667,3.426666667,68.66666667,302.5555556,4.453333333,1.555555556,44.55555556,1848.666667,1,22.33333333,-0.111111111,1,25,19.42857143,58.14285714,42.85714286,228.4285714,5.338571429,31.57142857,145.4285714,4.222857143,74.42857143,373.8571429,5.045714286,0.857142857,55.57142857,1715.285714,27.42857143,58.14285714,35.85714286,226.7142857,6.438571429,37.71428571,157.7142857,4.101428571,73.57142857,384.4285714,5.265714286,1.428571429,48,1884.714286,0.428571429,-8,0.571428571,9.904761905,-4.428571429,1.902539683,0.475873016,1.740793651,-0.796190476,-12.6031746,-64.53968254,82.95238095,-6.761904762,-0.682539683,0.571428571,-4.904761905,-5.761904762,70.34920635,-71.3015873,0,3924,1579,277.78,296.06,303.27,281.68,278.08,299.665,293.67,289.7725,0,1,-1,"2015517"
2015,595,1,"Y",12,"Illinois","Big 10","A","U","N","O",NA,"Minnesota","Big 10","H","F","Y","O","N","N",3600,NA,17.375,53.375,43.375,230,5.3125,30.75,129.75,3.795,74.125,359.75,4.86875,1,49.875,1702.875,27.5,53.375,34.5,218,6.41875,39.25,173.375,4.29625,73.75,391.375,5.34125,1.5,47,1897.125,0.375,-10.125,0.5,0,-9,21.8,49.6,33.4,225.9,6.792,35.7,140.7,3.761,69.1,366.6,5.366,1.5,52.1,1786.6,26,49.6,29.9,183.1,6.417,39.8,164.8,4.029,69.7,347.9,4.971,1.3,46.3,1813.4,0.4,-4.2,-0.2,-8.625,5.7,-1.1045,-0.37325,-0.234,0.53525,46.9,-7.9,-35.05,32.675,0.7,-0.025,4.425,4.65,11.85,24.775,0,1961,1580,182.36,152.35,177.6,159.74,183.66,164.975,163.23,168.3375,0,1,-1,"2015595"
2015,649,1,"Y",13,"Northwestern","Big 10","A","F","Y","U",NA,"Illinois","Big 10","H","U","N","U","N","N",3600,NA,18.3,29.5,27.8,137.4,4.97,44,177.1,3.866,71.8,314.5,4.339,1.3,44.5,1746.3,18.3,29.5,36.1,200.3,5.615,35,126.6,3.366,71.1,326.9,4.548,1.8,37.8,1853.7,0.8,0,0.5,1,10,18,55.33333333,43.88888889,235.4444444,5.367777778,31.22222222,132.4444444,3.862222222,75.11111111,367.8888889,4.907777778,1.222222222,47.66666667,1751.444444,28,55.33333333,33.55555556,203.5555556,6.081111111,38.44444444,182.4444444,4.704444444,72,386,5.404444444,1.444444444,45.11111111,1848.555556,0.333333333,-10,0.222222222,-9.7,0.3,-1.111111111,0.247222222,-0.838444444,-0.496222222,-66.15555556,-35.14444444,-5.344444444,-5.844444444,0.277777778,0.466666667,-0.2,-4.011111111,-71.5,-40.98888889,0,3751,1581,174.34,182.1,173.91,177.2,149.67,178.005,177.7366667,170.72,0,1,-1,"2015649"
